ScenarioID,AgentID,AgentType,IsSDC,IsInteractive,ToPredict,Valid_Current,Valid_Future,Pos_X,Pos_Y,Speed,Acceleration,YawRate,Length,Width,Height,Vel_X,Vel_Y,FutureDist_5s
308716b64a079919,1535,Vehicle,False,False,False,True,True,6290.0849609375,161.2574005126953,0.0,0.0,0.0,4.5164337158203125,2.0367307662963867,1.8253949880599976,0.0,0.0,0.0
308716b64a079919,1538,Vehicle,False,False,False,True,True,6272.1376953125,156.60482788085938,0.1854567559886588,0.1818673940503579,0.0027573108673095703,5.196585655212402,2.3053817749023438,1.9484943151474,-0.0634765625,0.17425537109375,0.1575201415294312
308716b64a079919,1539,Vehicle,False,False,False,True,True,6290.5791015625,155.29324340820312,0.0,0.0,0.0,4.632740020751953,2.0844879150390625,1.6904408931732178,0.0,0.0,0.0
308716b64a079919,1540,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1542,Vehicle,False,False,False,True,True,6243.5498046875,135.30255126953125,0.0822878921474093,-6.041904946330492,0.04253976047039032,5.835786819458008,2.403240919113159,2.0530190467834473,-0.0244140625,0.078582763671875,0.1260122287517846
308716b64a079919,1543,Vehicle,False,False,False,True,True,6279.96142578125,166.9515838623047,0.0,0.0,0.0,4.52409553527832,2.1086654663085938,1.7904585599899292,0.0,0.0,0.0
308716b64a079919,1545,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1548,Vehicle,False,False,False,True,True,6279.9765625,163.6659393310547,0.0,0.0,0.0,4.412947654724121,2.016101360321045,1.8544018268585205,0.0,0.0,0.0
308716b64a079919,1552,Vehicle,False,False,False,True,True,6255.466796875,190.45639038085938,0.0,0.0,0.0,4.518355369567871,1.9904229640960693,1.5543198585510254,0.0,0.0,0.0
308716b64a079919,1554,Vehicle,False,False,False,True,True,6256.6591796875,164.4122772216797,0.0,0.0,0.0,4.550729751586914,2.06722092628479,1.6082762479782104,0.0,0.0,0.0
308716b64a079919,1555,Vehicle,False,False,False,True,True,6279.97216796875,160.6129150390625,0.0,0.0,0.0,4.644201755523682,2.084588050842285,1.835867166519165,0.0,0.0,0.0
308716b64a079919,1556,Vehicle,False,False,False,True,True,6290.4736328125,167.8795928955078,0.0,0.0,0.0,5.7897796630859375,2.381056070327759,1.9265323877334595,0.0,0.0,0.0
308716b64a079919,1559,Vehicle,False,False,False,True,True,6279.8154296875,154.46792602539062,0.0,0.0,0.0,4.438549995422363,1.9742162227630615,1.5580278635025024,0.0,0.0,0.0
308716b64a079919,1560,Vehicle,False,False,False,True,False,6218.00537109375,146.41336059570312,0.0,0.0,0.0,4.935861587524414,2.3585691452026367,1.8250513076782227,0.0,0.0,
308716b64a079919,1561,Vehicle,False,False,False,True,False,6243.2890625,164.003662109375,0.0,0.0,0.0,4.261117935180664,1.9286142587661743,1.5333445072174072,0.0,0.0,
308716b64a079919,1563,Vehicle,False,False,False,True,True,6238.06396484375,157.5582733154297,0.0,0.0,0.0,4.927293300628662,2.303298234939575,2.0131096839904785,0.0,0.0,0.0
308716b64a079919,1568,Vehicle,False,False,False,True,True,6289.39697265625,137.21356201171875,0.0,0.0,0.0,5.923829555511475,2.3991193771362305,2.1312079429626465,0.0,0.0,0.0
308716b64a079919,1569,Vehicle,False,False,False,True,False,6223.001953125,171.51123046875,0.0,0.0,0.0,4.712306976318359,2.1057353019714355,1.8231472969055176,0.0,0.0,
308716b64a079919,1570,Vehicle,False,False,False,True,True,6237.25390625,153.92306518554688,0.0,0.0,0.0,4.778046607971191,2.2221672534942627,1.8900554180145264,0.0,0.0,0.0
308716b64a079919,1571,Vehicle,False,False,False,True,True,6237.0498046875,160.42039489746094,0.7276466469297936,3.881428764929277,-31.31476480756895,4.896689414978027,2.1486997604370117,1.748559594154358,-0.7275390625,0.01251220703125,1.6824027141744722
308716b64a079919,1574,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1575,Vehicle,False,False,False,True,True,6222.658203125,174.31881713867188,0.0,0.0,0.0,4.781848430633545,2.1511611938476562,1.8345006704330444,0.0,0.0,0.0
308716b64a079919,1576,Vehicle,False,False,False,True,True,6230.3818359375,135.07583618164062,2.4175967799317704,0.8917983928474849,0.007852911949157715,4.95977258682251,2.1949987411499023,1.8076789379119873,2.3828125,0.40863037109375,3.2077107406991447
308716b64a079919,1577,Vehicle,False,False,False,True,True,6264.86865234375,164.90187072753906,0.0,0.0,0.0,4.398069381713867,1.9436619281768799,1.590920329093933,0.0,0.0,0.0
308716b64a079919,1578,Vehicle,False,False,True,True,True,6283.9140625,181.4831085205078,5.010552753457826,-3.425351317842553,-0.036809444427490234,5.206585884094238,2.368108034133911,2.025510549545288,-4.7265625,1.66290283203125,18.732354045729853
308716b64a079919,1579,Vehicle,False,False,False,True,False,6203.7880859375,169.51351928710938,0.0,0.0,0.0,4.367933750152588,1.9927198886871338,1.6458345651626587,0.0,0.0,
308716b64a079919,1584,Vehicle,False,False,False,True,False,6257.673828125,146.6392364501953,0.0,0.0,0.0,4.438942909240723,1.969170093536377,1.4985071420669556,0.0,0.0,
308716b64a079919,1585,Vehicle,False,False,False,True,False,6317.8046875,157.70108032226562,3.4694127469149594,-6.96918732277811,-0.027238130569458008,4.6636552810668945,2.0627527236938477,1.7356404066085815,-0.4638671875,3.438262939453125,
308716b64a079919,1586,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1587,Vehicle,False,False,False,True,False,6203.3798828125,172.73117065429688,0.0,0.0,0.0,4.486115455627441,1.9911184310913086,1.5692527294158936,0.0,0.0,
308716b64a079919,1588,Vehicle,False,False,False,True,False,6216.6640625,174.05128479003906,0.0,0.0,0.0,4.510154724121094,2.0277626514434814,1.5766983032226562,0.0,0.0,
308716b64a079919,1589,Vehicle,False,False,False,True,False,6198.10205078125,169.3114013671875,0.0,0.0,0.0,4.670839309692383,2.075307846069336,1.6671291589736938,0.0,0.0,
308716b64a079919,1590,Vehicle,False,False,False,True,True,6264.41162109375,167.87437438964844,0.0,0.0,0.0,4.306587219238281,1.9451193809509277,1.565469741821289,0.0,0.0,0.0
308716b64a079919,1591,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1592,Vehicle,False,False,False,True,False,6309.37158203125,134.39129638671875,0.0,0.0,0.0,4.389630317687988,1.9573490619659424,1.5065383911132812,0.0,0.0,
308716b64a079919,1593,Vehicle,False,False,False,True,False,6197.46484375,172.50123596191406,0.0,0.0,0.0,4.450509071350098,2.0067856311798096,1.5485501289367676,0.0,0.0,
308716b64a079919,1594,Vehicle,False,False,False,True,False,6218.7255859375,155.53819274902344,0.0,0.0,0.0,4.891136646270752,2.1487255096435547,1.567579984664917,0.0,0.0,
308716b64a079919,1595,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1596,Vehicle,False,False,True,True,True,6224.0595703125,183.11923217773438,2.7784120916617026,4.834577513826952,0.012781620025634766,4.469301223754883,2.021898031234741,1.6486098766326904,-2.7783203125,-0.0225830078125,10.23822208219023
308716b64a079919,1597,Vehicle,False,False,False,True,False,6255.08056640625,130.51467895507812,1.526524407227286,-2.1577052643149375,0.04751324653625488,4.364567279815674,1.9714019298553467,1.5679845809936523,1.162109375,0.989837646484375,
308716b64a079919,1598,Vehicle,False,False,False,True,False,6218.51416015625,152.8881378173828,0.0,0.0,0.0,4.71732234954834,2.1118974685668945,1.6574208736419678,0.0,0.0,
308716b64a079919,1601,Vehicle,False,False,False,True,False,6331.478515625,170.78810119628906,0.0,0.0,0.0,4.615129470825195,2.0873870849609375,1.7302039861679077,0.0,0.0,
308716b64a079919,1602,Vehicle,False,False,False,True,False,6298.94970703125,151.06507873535156,2.734140948087846,-81.78094974339149,0.2042078971862793,4.561765193939209,2.0450494289398193,1.590344786643982,0.1171875,2.73162841796875,
308716b64a079919,1603,Vehicle,False,False,False,True,False,6206.962890625,183.95758056640625,0.0,0.0,0.0,4.989333629608154,2.113919258117676,1.6854833364486694,0.0,0.0,
308716b64a079919,1604,Vehicle,False,False,False,True,True,6213.18896484375,189.8542938232422,0.0,0.0,0.0,4.896512985229492,2.1710855960845947,1.8264901638031006,0.0,0.0,0.0
308716b64a079919,1607,Vehicle,False,False,False,True,False,6237.0849609375,163.21437072753906,0.0,0.0,0.0,4.576500415802002,2.0436086654663086,1.6333413124084473,0.0,0.0,
308716b64a079919,1608,Vehicle,False,False,False,True,False,6312.54296875,133.87448120117188,0.0,0.0,0.0,4.457403659820557,1.9858043193817139,1.5389147996902466,0.0,0.0,
308716b64a079919,1609,Vehicle,False,False,False,True,False,6334.64794921875,174.24649047851562,0.0,0.0,0.0,4.25987434387207,1.9708324670791626,1.6519722938537598,0.0,0.0,
308716b64a079919,1610,Vehicle,False,False,False,True,False,6339.1337890625,171.58096313476562,0.0,0.0,0.0,4.434215545654297,2.060861587524414,1.740051507949829,0.0,0.0,
308716b64a079919,1611,Vehicle,False,False,False,True,True,6204.01513671875,189.86851501464844,0.0,0.0,0.0,4.537083148956299,2.051111936569214,1.8266069889068604,0.0,0.0,0.0
308716b64a079919,1612,Vehicle,False,False,False,True,True,6267.35009765625,136.28204345703125,2.3930495634577906,11.114040644530105,-0.19398391246795654,5.818796634674072,2.3780055046081543,2.005873203277588,2.36328125,0.37628173828125,12.39489889569886
308716b64a079919,1615,Vehicle,False,False,False,True,True,6266.42919921875,148.18165588378906,0.0,0.0,0.0,4.405220985412598,1.9640414714813232,1.5855332612991333,0.0,0.0,0.0
308716b64a079919,1616,Vehicle,False,False,False,True,True,6240.77001953125,189.98443603515625,0.0,0.0,0.0,4.570167541503906,2.0196871757507324,1.572880506515503,0.0,0.0,0.0
308716b64a079919,1617,Vehicle,False,False,False,True,False,6340.23046875,174.70388793945312,0.0,0.0,0.0,4.133168697357178,1.8838691711425781,1.6199042797088623,0.0,0.0,
308716b64a079919,1618,Vehicle,False,False,False,True,False,6327.51025390625,186.9307403564453,0.0,0.0,0.0,4.774240493774414,2.1186060905456543,1.713012456893921,0.0,0.0,
308716b64a079919,1623,Vehicle,False,False,False,True,True,6225.26025390625,189.68756103515625,0.0,0.0,0.0,4.492717742919922,1.9980649948120117,1.6067068576812744,0.0,0.0,0.0
308716b64a079919,1624,Vehicle,False,False,False,True,True,6237.69921875,190.25680541992188,0.0,0.0,0.0,4.31473445892334,1.9582582712173462,1.7699611186981201,0.0,0.0,0.0
308716b64a079919,1625,Vehicle,False,False,False,True,False,6219.48828125,190.0306854248047,0.0,0.0,0.0,4.319711685180664,1.9509230852127075,1.5622546672821045,0.0,0.0,
308716b64a079919,1626,Vehicle,False,False,False,True,False,6194.88427734375,189.58204650878906,0.0,0.0,0.0,4.5045061111450195,2.0187361240386963,1.7511637210845947,0.0,0.0,
308716b64a079919,1628,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1629,Vehicle,False,False,False,True,True,6228.17578125,189.8610382080078,0.0,0.0,0.0,4.563787937164307,2.0169544219970703,1.576995611190796,0.0,0.0,0.0
308716b64a079919,1633,Vehicle,False,False,False,True,True,6234.58837890625,190.02243041992188,0.0,0.0,0.0,4.282435417175293,1.996922492980957,2.070659637451172,0.0,0.0,0.0
308716b64a079919,1635,Vehicle,False,False,False,True,True,6203.7060546875,163.4583740234375,0.0,0.0,0.0,4.504265308380127,2.0626370906829834,1.694655179977417,0.0,0.0,0.0
308716b64a079919,1636,Vehicle,False,False,False,True,False,6315.490234375,133.9857177734375,0.0,0.0,0.0,4.499424457550049,1.993849754333496,1.5504767894744873,0.0,0.0,
308716b64a079919,1637,Vehicle,False,False,False,True,True,6290.98388671875,152.30316162109375,0.0,0.0,0.0,4.546348571777344,2.063584089279175,1.5224156379699707,0.0,0.0,0.0
308716b64a079919,1638,Vehicle,False,False,False,True,False,6216.15478515625,190.36717224121094,0.0,0.0,0.0,4.832642555236816,2.115917205810547,1.716034173965454,0.0,0.0,
308716b64a079919,1639,Vehicle,False,False,False,True,False,6341.99658203125,165.17733764648438,0.0,0.0,0.0,4.4302215576171875,2.017139196395874,1.587291955947876,0.0,0.0,
308716b64a079919,1640,Vehicle,False,False,False,True,False,6304.79150390625,150.37432861328125,0.0,0.0,0.0,5.016388893127441,2.154262065887451,1.9260704517364502,0.0,0.0,
308716b64a079919,1642,Vehicle,False,False,False,True,True,6304.87548828125,156.77845764160156,0.0,0.0,0.0,4.470862865447998,2.0348384380340576,1.785485029220581,0.0,0.0,0.0
308716b64a079919,1643,Vehicle,False,False,False,True,False,6217.97314453125,127.51302337646484,0.0,0.0,0.0,4.587353706359863,2.0241870880126953,1.5686492919921875,0.0,0.0,
308716b64a079919,1645,Vehicle,False,False,False,True,False,6237.12939453125,169.46717834472656,0.0,0.0,0.0,4.329324722290039,1.9801077842712402,1.7780381441116333,0.0,0.0,
308716b64a079919,1647,Vehicle,False,False,False,True,True,6201.0732421875,190.09286499023438,0.0,0.0,0.0,4.656736850738525,2.078453540802002,1.8786108493804932,0.0,0.0,0.0
308716b64a079919,1648,Vehicle,False,False,False,True,True,6265.9111328125,156.23300170898438,0.0,0.0,0.0,4.344588279724121,1.9213407039642334,1.590756893157959,0.0,0.0,0.0
308716b64a079919,1649,Vehicle,False,False,False,True,False,6222.009765625,127.96932220458984,0.0,0.0,0.0,4.610098361968994,2.056422710418701,1.5915017127990723,0.0,0.0,
308716b64a079919,1650,Vehicle,False,False,False,True,True,6265.6953125,152.350341796875,0.0,0.0,0.0,5.067959785461426,2.131389856338501,1.908639669418335,0.0,0.0,0.0
308716b64a079919,1651,Vehicle,False,False,False,True,False,6216.65625,171.1533203125,0.0,0.0,0.0,4.749752998352051,2.2063183784484863,1.811816692352295,0.0,0.0,
308716b64a079919,1653,Vehicle,False,False,False,True,True,6231.6689453125,190.1439208984375,0.0,0.0,0.0,4.6644511222839355,2.079023599624634,1.8613585233688354,0.0,0.0,0.0
308716b64a079919,1654,Vehicle,False,False,False,True,False,6257.78955078125,151.68727111816406,0.0,0.0,0.0,4.492300510406494,2.06223726272583,1.6101958751678467,0.0,0.0,
308716b64a079919,1655,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1656,Vehicle,False,False,False,True,True,6300.20556640625,133.40342712402344,0.0,0.0,0.0,4.769115447998047,2.0857737064361572,1.833243489265442,0.0,0.0,0.0
308716b64a079919,1657,Vehicle,False,False,False,True,False,6244.23291015625,154.6226806640625,0.0,,,4.514407157897949,2.009767770767212,1.5803261995315552,0.0,0.0,
308716b64a079919,1659,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1660,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1661,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1662,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1663,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1665,Vehicle,False,False,False,True,True,6204.1142578125,157.6299591064453,0.0,0.0,0.0,4.531768798828125,2.0032856464385986,1.5293951034545898,0.0,0.0,0.0
308716b64a079919,1666,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1668,Vehicle,False,False,False,True,False,6331.7265625,182.9185333251953,0.0,,,4.233440399169922,1.9415485858917236,1.5173516273498535,0.0,0.0,
308716b64a079919,1670,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1671,Vehicle,False,False,False,True,True,6243.60009765625,157.84658813476562,0.0,,,4.628966331481934,2.0309042930603027,1.8189173936843872,0.0,0.0,0.0
308716b64a079919,1672,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1673,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1674,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1675,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1676,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1677,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1679,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1680,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1681,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1682,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1683,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1684,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1685,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1689,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1690,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1691,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1692,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1694,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1697,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1699,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1700,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1703,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1705,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1707,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1708,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1709,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1710,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1711,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1712,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1713,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1715,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1716,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1717,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1718,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1720,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1721,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1723,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1724,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1726,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1729,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1730,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1731,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1733,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1735,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1736,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1737,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1738,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1739,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1740,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1741,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1744,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1745,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1746,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1747,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1748,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1749,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1752,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1755,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1756,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1757,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1759,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1760,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1761,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1762,Vehicle,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1764,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1766,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1768,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1769,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1771,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1772,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1773,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1775,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1776,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1777,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1778,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1779,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1780,Vehicle,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1877,Pedestrian,False,False,True,True,True,6260.05078125,157.3650360107422,0.04521650636718144,-1.2849051606583988,-2.1072614192962646,0.8191521167755127,0.8072342872619629,1.6257916688919067,0.0341796875,-0.02960205078125,3.79626065955665
308716b64a079919,1887,Pedestrian,False,False,False,True,False,6271.5146484375,132.15859985351562,1.0508583569686583,0.0038320655823986804,-0.06271123886108398,0.9045634865760803,0.8225943446159363,1.75209379196167,-1.044921875,-0.111541748046875,
308716b64a079919,1890,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1892,Pedestrian,False,False,False,True,False,6248.8125,125.6573257446289,1.1989561536638906,0.059053642003905615,0.15903178845540822,0.8542367219924927,0.8507981300354004,1.6666291952133179,-0.595703125,1.040496826171875,
308716b64a079919,1894,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1895,Pedestrian,False,False,True,True,True,6253.48193359375,187.487060546875,0.08527465428014151,0.3248365436273743,-0.5281144380569458,0.9031780958175659,0.9811320900917053,1.7577900886535645,-0.01953125,-0.0830078125,1.140525559706411
308716b64a079919,1896,Pedestrian,False,False,False,True,False,6213.8447265625,187.19105529785156,1.128005153228693,1.667962815545062,0.2730196714401245,0.8835605382919312,0.9198606610298157,1.7365161180496216,1.0986328125,0.2557373046875,
308716b64a079919,1900,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1901,Pedestrian,False,False,False,True,False,6234.1982421875,187.81787109375,0.3098662974069248,0.8837825945321717,1.531355381011963,0.9850611686706543,0.9657139182090759,1.7262988090515137,-0.2978515625,0.08544921875,
308716b64a079919,1903,Pedestrian,False,False,False,True,False,6208.11181640625,151.63385009765625,1.3290730088093679,,,0.9211457371711731,0.864090085029602,1.839132308959961,0.2587890625,-1.3036346435546875,
308716b64a079919,1904,Pedestrian,False,False,False,True,False,6247.2021484375,154.965087890625,1.4086893237014266,3.2001167943194186,0.31017065048217773,0.8083141446113586,0.7891845107078552,1.636458396911621,-0.087890625,-1.40594482421875,
308716b64a079919,1910,Pedestrian,False,False,False,True,False,6285.9091796875,137.1643524169922,1.1411193048483868,2.96468915695384,-0.530015230178833,0.8465127944946289,0.88371342420578,1.7484883069992065,0.234375,1.116790771484375,
308716b64a079919,1912,Pedestrian,False,False,False,True,False,6261.990234375,120.15876770019531,0.45380595542809,-5.58549973432094,-0.4706907272338867,0.769361674785614,0.8073391318321228,1.6934638023376465,0.244140625,0.382537841796875,
308716b64a079919,1914,Pedestrian,False,False,False,True,True,6260.81982421875,122.85218048095703,1.6966297991156445,12.367840638534643,2.2621970971952265,0.8331285119056702,0.8677768707275391,1.7536898851394653,1.5966796875,-0.57373046875,0.6038827979487122
308716b64a079919,1915,Pedestrian,False,False,False,True,False,6261.30078125,120.16590881347656,6.48683679517902,,,0.802151083946228,0.8114557266235352,1.7271255254745483,-6.474609375,0.398101806640625,
308716b64a079919,1916,Pedestrian,False,False,False,True,False,6262.5732421875,119.8875732421875,1.0445059885639894,1.7464450991834368,-10.045739372623999,0.8379470109939575,0.8067773580551147,1.6500402688980103,0.8203125,0.6465911865234375,
308716b64a079919,1917,Pedestrian,False,False,False,True,False,6250.81005859375,122.85245513916016,1.2310395567769228,0.0,1.13563362752096,0.8748215436935425,0.8073788285255432,1.686028242111206,-1.181640625,0.3452301025390625,
308716b64a079919,1918,Pedestrian,False,False,False,True,False,6263.0556640625,120.78958892822266,0.8640254275354101,0.0,-0.18517792224884033,0.8555741310119629,0.8361449241638184,1.678164005279541,0.52734375,-0.6844329833984375,
308716b64a079919,1924,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1927,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1931,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1938,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1939,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1940,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1941,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1942,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1946,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1948,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1949,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1951,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1952,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1959,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1960,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1964,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1965,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1966,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1967,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1968,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1969,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1970,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1971,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1972,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1973,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1982,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1983,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1984,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1989,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1991,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1992,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1993,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1995,Pedestrian,False,False,False,False,True,,,,,,,,,,,
308716b64a079919,1998,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,1999,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,2000,Pedestrian,False,False,False,False,False,,,,,,,,,,,
308716b64a079919,2001,Pedestrian,False,False,False,False,False,,,,,,,,,,,
